"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
5.567922838E1	9.235794067E-1	-3.128494263E-2	9.806108093E0	9.849554995E0
5.568920538E1	9.277706909E-1	-3.098556519E-2	9.802066498E0	9.845924344E0
5.569918337E1	9.560618591E-1	-2.574645996E-2	9.782756653E0	9.829396975E0
5.570916038E1	9.607022095E-1	-1.930984497E-2	9.762398987E0	9.809574689E0
5.571913838E1	9.732760620E-1	-1.901046753E-2	9.754764862E0	9.803217084E0
5.572911638E1	9.854008484E-1	-1.661544800E-2	9.755363617E0	9.805019643E0
5.573909337E1	1.003662872E0	-2.020797729E-2	9.792037354E0	9.843360354E0
5.574907037E1	1.019829254E0	-3.188369751E-2	9.789342957E0	9.842372874E0
5.575904738E1	1.034049683E0	-1.811233521E-2	9.787696381E0	9.842184069E0
5.576902438E1	1.044228516E0	-2.544708252E-2	9.753866730E0	9.809636942E0
5.577900138E1	1.038839722E0	-2.829116821E-2	9.739945679E0	9.795229971E0
5.578897838E1	1.060245209E0	-2.649490356E-2	9.698182526E0	9.756001547E0
5.579895537E1	1.052461395E0	-2.589614868E-2	9.717791748E0	9.774652017E0
5.580893137E1	1.069825287E0	-2.664459229E-2	9.708211670E0	9.767016428E0
5.581890837E1	1.071471863E0	-3.727249146E-2	9.724827118E0	9.783746913E0
5.582888537E1	1.078956299E0	-3.787124634E-2	9.714797974E0	9.774603859E0
5.583886238E1	1.084195404E0	-3.338058472E-2	9.694290619E0	9.754786750E0
5.584883938E1	1.090482330E0	-4.475692749E-2	9.687404938E0	9.748690647E0
5.585881638E1	1.105151825E0	-4.670288086E-2	9.677974548E0	9.740982141E0
5.586879338E1	1.111887817E0	-5.463638306E-2	9.681267700E0	9.745061515E0
5.587877137E1	1.112785950E0	-5.822891235E-2	9.681716766E0	9.745630955E0
5.588874767E1	1.108594666E0	-5.209167480E-2	9.700128479E0	9.763410684E0
5.589872567E1	1.121617584E0	-5.254074097E-2	9.689500580E0	9.754343034E0
5.590870267E1	1.121318207E0	-4.775070190E-2	9.711355133E0	9.775993718E0
5.591867967E1	1.110091553E0	-4.730163574E-2	9.694589996E0	9.758053899E0
5.592865667E1	1.110540619E0	-5.478607178E-2	9.682016144E0	9.745652292E0
5.593863367E1	1.118623810E0	-4.805007935E-2	9.683962097E0	9.748474236E0
5.594861067E1	1.121168518E0	-4.355941772E-2	9.683213654E0	9.748001997E0
5.595858767E1	1.139131165E0	-4.355941772E-2	9.688752136E0	9.755584821E0
5.596856467E1	1.155447235E0	-3.038681030E-2	9.699829102E0	9.768452604E0
5.597854167E1	1.163530426E0	-4.550537109E-2	9.732760620E0	9.802168285E0
5.598851867E1	1.165177002E0	-4.505630493E-2	9.729018402E0	9.798646161E0
5.599849567E1	1.164129181E0	-4.550537109E-2	9.726623383E0	9.796145666E0
5.600847267E1	1.180145874E0	-3.996688843E-2	9.705068207E0	9.776640043E0
5.601844967E1	1.174457703E0	-4.116439819E-2	9.695188751E0	9.766152278E0
5.602842667E1	1.175206146E0	-4.251159668E-2	9.694140930E0	9.765207888E0
5.603840367E1	1.171912994E0	-4.775070190E-2	9.715097351E0	9.785641355E0
5.604838067E1	1.197360077E0	-4.116439819E-2	9.715696106E0	9.789285801E0
5.605835767E1	1.213526459E0	-4.056564331E-2	9.732760620E0	9.808206835E0
5.606833467E1	1.230590973E0	-4.400848389E-2	9.713450775E0	9.791190778E0
5.607831167E1	1.258283386E0	-2.963836670E-2	9.707014160E0	9.788272545E0
5.608828867E1	1.296304321E0	-3.712280273E-2	9.696985016E0	9.783317505E0
5.609826667E1	1.315165100E0	-3.622467041E-2	9.700876923E0	9.789687663E0
5.610824367E1	1.350042572E0	-3.367996216E-2	9.708061981E0	9.801541548E0
5.611822067E1	1.378034363E0	-2.903961182E-2	9.712253265E0	9.809571117E0
5.612819767E1	1.411714325E0	-2.110610962E-2	9.688153381E0	9.790490220E0
5.613817367E1	1.433419189E0	-2.694396973E-2	9.682016144E0	9.787586687E0
5.614815167E1	1.453926544E0	-3.113525391E-2	9.657616882E0	9.766495566E0
5.615812867E1	1.488953705E0	-3.787124634E-2	9.627230072E0	9.741764533E0
5.616810567E1	1.511407013E0	-4.176315308E-2	9.616602173E0	9.734738449E0
5.617808267E1	1.537452850E0	-2.814147949E-2	9.603429565E0	9.725760260E0
5.618805967E1	1.563798065E0	-4.266128540E-2	9.614207153E0	9.740650058E0
5.619803667E1	1.601220245E0	-3.847000122E-2	9.613159332E0	9.745676917E0
5.620801367E1	1.632205811E0	-2.484832764E-2	9.606273651E0	9.743983103E0
5.621799067E1	1.659748535E0	-1.332229614E-2	9.596992950E0	9.739466945E0
5.622796867E1	1.691931610E0	-1.062789917E-2	9.605225830E0	9.753107647E0
5.623794667E1	1.725910950E0	-1.167572021E-2	9.611961823E0	9.765690708E0
5.624792367E1	1.739682312E0	-1.167572021E-2	9.607920227E0	9.764157002E0
5.625790067E1	1.775757294E0	8.981323242E-4	9.618099060E0	9.780651527E0
5.626787867E1	1.795366516E0	6.286926270E-3	9.624984741E0	9.791001569E0
5.627785667E1	1.813329163E0	9.580078125E-3	9.613458710E0	9.782987417E0
5.628783367E1	1.829794922E0	1.272354126E-2	9.606423340E0	9.779145194E0
5.629781167E1	1.838776245E0	1.706451416E-2	9.612560577E0	9.786864162E0
5.630778967E1	1.850451965E0	1.586700439E-2	9.600735168E0	9.777450589E0
5.631776667E1	1.865121460E0	2.694396973E-2	9.598639526E0	9.778204579E0
5.632774467E1	1.878294067E0	2.859054565E-2	9.602082367E0	9.784109147E0
5.633772167E1	1.879192200E0	3.502716064E-2	9.601483612E0	9.783714927E0
5.634769867E1	1.897005157E0	4.101470947E-2	9.601184235E0	9.786881499E0
5.635767567E1	1.908980255E0	4.894821167E-2	9.596992950E0	9.785135422E0
5.636765267E1	1.915865936E0	5.568420410E-2	9.603728943E0	9.793122721E0
5.637762967E1	1.924697571E0	6.301895142E-2	9.594148865E0	9.785505841E0
5.638760667E1	1.918560333E0	7.035369873E-2	9.596843262E0	9.786992591E0
5.639758267E1	1.926493835E0	6.197113037E-2	9.591604156E0	9.783357768E0
5.640755967E1	1.925446014E0	5.628295898E-2	9.606872406E0	9.798086933E0
5.641753667E1	1.928589478E0	5.029541016E-2	9.591304779E0	9.783410160E0
5.642751367E1	1.907333679E0	4.191284180E-2	9.598639526E0	9.786396641E0
5.643749167E1	1.908381500E0	4.775070190E-2	9.590556335E0	9.778699858E0
5.644746867E1	1.907782745E0	3.727249146E-2	9.592053223E0	9.780005586E0
5.645744567E1	1.895059204E0	1.751358032E-2	9.591005402E0	9.776448267E0
5.646742367E1	1.898052979E0	1.841171265E-2	9.603279877E0	9.789071891E0
5.647740067E1	1.896406403E0	9.729766846E-3	9.575587463E0	9.761574011E0
5.648737767E1	1.885628815E0	1.137634277E-2	9.557774506E0	9.742011032E0
5.649735467E1	1.878743134E0	3.293151855E-3	9.534423065E0	9.717762592E0
5.650733167E1	1.875899048E0	6.885681152E-3	9.523046722E0	9.706052932E0
5.651730867E1	1.859283600E0	4.640350342E-3	9.544751587E0	9.724157542E0
5.652728567E1	1.850601654E0	-9.729766846E-3	9.580078125E0	9.757188019E0
5.653726267E1	1.834435272E0	-7.634124756E-3	9.614955597E0	9.788390173E0
5.654723967E1	1.838476868E0	-1.796264648E-2	9.612560577E0	9.786809526E0
5.655721667E1	1.839075623E0	-3.173400879E-2	9.604926453E0	9.779459001E0
5.656719467E1	1.839674377E0	-1.945953369E-2	9.589209137E0	9.764103254E0
5.657717167E1	1.842668152E0	-1.945953369E-2	9.592202911E0	9.767607756E0
5.658714867E1	1.839225311E0	-2.619552612E-2	9.603130188E0	9.777706549E0
5.659712567E1	1.829645233E0	-3.727249146E-2	9.612710266E0	9.785355874E0
5.660710267E1	1.812281342E0	-4.056564331E-2	9.621092834E0	9.790374690E0
5.661707967E1	1.816173248E0	-3.832031250E-2	9.602381744E0	9.772701207E0
5.662705667E1	1.808539124E0	-3.098556519E-2	9.604776764E0	9.773612973E0
5.663703267E1	1.823507996E0	-2.993774414E-2	9.593400421E0	9.765214248E0
5.664700967E1	1.808688812E0	-3.637435913E-2	9.619745636E0	9.788369855E0
5.665698667E1	1.820813599E0	-4.640350342E-2	9.649234314E0	9.819635344E0
5.666696367E1	1.814975739E0	-5.059478760E-2	9.671837311E0	9.840789284E0
5.667694067E1	1.823058929E0	-4.984634399E-2	9.681866455E0	9.852135128E0
5.668691767E1	1.822011108E0	-5.194198608E-2	9.650731201E0	9.821356076E0
5.669689467E1	1.819017334E0	-4.745132446E-2	9.648934937E0	9.819013245E0
5.670687267E1	1.826950836E0	-5.553451538E-2	9.621691589E0	9.793762427E0
5.671684967E1	1.816472626E0	-4.370910645E-2	9.651629333E0	9.821172643E0
5.672682667E1	1.830693054E0	-4.385879517E-2	9.649533691E0	9.821754482E0
5.673680367E1	1.822609863E0	-4.595443726E-2	9.685309296E0	9.855416515E0
5.674678067E1	1.840722198E0	-5.538482666E-2	9.695188751E0	9.868536397E0
5.675675667E1	1.852547607E0	-5.388793945E-2	9.701026611E0	9.876474769E0
5.676673467E1	1.846260681E0	-3.652404785E-2	9.702373810E0	9.876541401E0
5.677671067E1	1.858984222E0	-4.101470947E-2	9.682764587E0	9.859687348E0
5.678668767E1	1.838925934E0	-4.400848389E-2	9.697733459E0	9.870644335E0
5.679666367E1	1.849254456E0	-4.400848389E-2	9.673334198E0	9.848607683E0
5.680663867E1	1.838776245E0	-4.610412598E-2	9.681716766E0	9.854890320E0
5.681661567E1	1.845362549E0	-5.014572144E-2	9.676477661E0	9.850994745E0
5.682659267E1	1.843117218E0	-4.640350342E-2	9.662257233E0	9.836587274E0
5.683656867E1	1.848655701E0	-3.876937866E-2	9.654323730E0	9.829801506E0
5.684654467E1	1.857337646E0	-4.939727783E-2	9.638756104E0	9.816198982E0
5.685652067E1	1.859283600E0	-4.715194702E-2	9.623637543E0	9.801712012E0
5.686649667E1	1.867217102E0	-4.805007935E-2	9.606872406E0	9.786766879E0
5.687647267E1	1.868264923E0	-5.209167480E-2	9.615404663E0	9.795362893E0
5.688644767E1	1.873054962E0	-5.852828979E-2	9.588161316E0	9.769575112E0
5.689642767E1	1.871707764E0	-6.242019653E-2	9.563911743E0	9.745542266E0
5.690640367E1	1.880090332E0	-6.286926270E-2	9.540111237E0	9.723806590E0
5.691637967E1	1.884730682E0	-5.613327026E-2	9.518556061E0	9.703518443E0
5.692635467E1	1.888472900E0	-5.179229736E-2	9.512568512E0	9.698348933E0
5.693633067E1	1.907633057E0	-6.616241455E-2	9.517059174E0	9.706588312E0
5.694630667E1	1.903890839E0	-7.065307617E-2	9.520352325E0	9.709114305E0
5.695628267E1	1.914069672E0	-7.679031372E-2	9.503138123E0	9.694286649E0
5.696625967E1	1.918859711E0	-7.125183105E-2	9.503736877E0	9.695778156E0
5.697623567E1	1.923500061E0	-6.691085815E-2	9.487720184E0	9.680969158E0
5.698621267E1	1.930984497E0	-7.334747314E-2	9.480984192E0	9.675905241E0
5.699618967E1	1.931882629E0	-7.125183105E-2	9.473948822E0	9.669175435E0
5.700616567E1	1.929487610E0	-6.915618896E-2	9.467512207E0	9.662375091E0
5.701614067E1	1.926643524E0	-6.316864014E-2	9.466015320E0	9.660299767E0
5.702611667E1	1.930385742E0	-7.020401001E-2	9.464219055E0	9.659335383E0
5.703609167E1	1.944306793E0	-6.870712280E-2	9.470206604E0	9.667981314E0
5.704606867E1	1.943408661E0	-5.972579956E-2	9.493857422E0	9.690909820E0
5.705604467E1	1.942360840E0	-6.421646118E-2	9.500443726E0	9.697181053E0
5.706602067E1	1.951940918E0	-6.810836792E-2	9.504335632E0	9.702943260E0
5.707599667E1	1.945204926E0	-8.023315430E-2	9.513466644E0	9.710628566E0
5.708597267E1	1.950593719E0	-8.382568359E-2	9.520052948E0	9.718191742E0
5.709594867E1	1.945803680E0	-7.649093628E-2	9.533674622E0	9.730516667E0
5.710592367E1	1.964215393E0	-7.589218140E-2	9.553882599E0	9.754002996E0
5.711589967E1	1.975142670E0	-7.963439941E-2	9.583371277E0	9.785118049E0
5.712587567E1	1.978884888E0	-6.167175293E-2	9.610464935E0	9.812279301E0
5.713585167E1	1.993404694E0	-7.723937988E-2	9.617500305E0	9.822216670E0
5.714582767E1	1.995799713E0	-7.559280396E-2	9.635163574E0	9.839985156E0
5.715580367E1	2.000290375E0	-9.071136475E-2	9.630672913E0	9.836628024E0
5.716578067E1	1.995650024E0	-8.367599487E-2	9.633516998E0	9.838407922E0
5.717575667E1	1.995200958E0	-8.113128662E-2	9.620793457E0	9.825837160E0
5.718573267E1	1.998943176E0	-8.816665649E-2	9.630523224E0	9.836184461E0
5.719570867E1	1.998194733E0	-8.262817383E-2	9.650132446E0	9.855184718E0
5.720568467E1	2.005080414E0	-8.202941895E-2	9.669142914E0	9.875191187E0
5.721566067E1	2.010169830E0	-7.694000244E-2	9.673184509E0	9.880141753E0
5.722563767E1	2.032323761E0	-6.840774536E-2	9.686656494E0	9.897794377E0
5.723561367E1	2.030527496E0	-7.110214233E-2	9.667346649E0	9.878546890E0
5.724558967E1	2.029779053E0	-7.469467163E-2	9.647438049E0	9.858937225E0
5.725556567E1	2.044897614E0	-6.870712280E-2	9.648485870E0	9.863042457E0
5.726554267E1	2.058219910E0	-6.870712280E-2	9.643845520E0	9.861275084E0
5.727551867E1	2.050136719E0	-6.391708374E-2	9.649683380E0	9.865269145E0
5.728549467E1	2.071093140E0	-5.119354248E-2	9.674082642E0	9.893428250E0
5.729546967E1	2.074535980E0	-3.966751099E-2	9.683513031E0	9.903317508E0
5.730544567E1	2.082020416E0	-4.191284180E-2	9.676777039E0	9.898311955E0
5.731542167E1	2.082918549E0	-4.116439819E-2	9.641600189E0	9.864111637E0
5.732539867E1	2.094294891E0	-4.355941772E-2	9.613309021E0	9.838886057E0
5.733537467E1	2.090402985E0	-2.933898926E-2	9.568402405E0	9.794129364E0
5.734535067E1	2.074835358E0	-2.230361938E-2	9.563312988E0	9.785826206E0
5.735532767E1	2.084864502E0	-2.559677124E-2	9.574090576E0	9.798496086E0
5.736530367E1	2.096989288E0	-1.721420288E-2	9.578880615E0	9.805743941E0
5.737527967E1	2.095193024E0	-2.365081787E-2	9.573940887E0	9.800547805E0
5.738525567E1	2.098935242E0	-1.646575928E-2	9.536369019E0	9.764636928E0
5.739523167E1	2.102827148E0	-6.586303711E-3	9.504784698E0	9.734621593E0
5.740520767E1	2.112257538E0	-8.083190918E-3	9.474697266E0	9.707295479E0
5.741518367E1	2.113155670E0	6.137237549E-3	9.486672363E0	9.719177799E0
5.742516067E1	2.111958160E0	9.280700684E-3	9.505682831E0	9.737477059E0
5.743513567E1	2.126927032E0	2.110610962E-2	9.542955322E0	9.777129454E0
5.744511167E1	2.135758667E0	2.050735474E-2	9.547595673E0	9.783581592E0
5.745508867E1	2.133962402E0	2.589614868E-2	9.561367035E0	9.796642574E0
5.746506467E1	2.132465515E0	2.454895020E-2	9.533674622E0	9.769286751E0
5.747504167E1	2.111658783E0	1.586700439E-2	9.504635010E0	9.736397755E0
5.748501767E1	2.102527771E0	1.227447510E-2	9.473200378E0	9.703726042E0
5.749499367E1	2.097737732E0	1.362167358E-2	9.473350067E0	9.702837247E0
5.750496967E1	2.088157654E0	8.382568359E-3	9.472751312E0	9.700179899E0
5.751494667E1	2.095791779E0	2.993774414E-3	9.490414581E0	9.719069969E0
5.752492167E1	2.087558899E0	-4.191284180E-3	9.499545593E0	9.726216438E0
5.753489767E1	2.082768860E0	-4.939727783E-3	9.492959290E0	9.718756433E0
5.754487467E1	2.086810455E0	-1.377136230E-2	9.493707733E0	9.720362856E0
5.755485067E1	2.083367615E0	-1.781295776E-2	9.482032013E0	9.708226873E0
5.756482767E1	2.089205475E0	-7.185058594E-3	9.489666138E0	9.716923101E0
5.757480367E1	2.099833374E0	-1.212478638E-2	9.487570496E0	9.717172486E0
5.758478067E1	2.101629639E0	-2.694396973E-3	9.492809601E0	9.722668796E0
5.759475767E1	2.091750183E0	-9.430389404E-3	9.510772247E0	9.738084848E0
5.760473367E1	2.103425903E0	-9.580078125E-3	9.522597656E0	9.752146350E0
5.761470967E1	2.098037109E0	-2.604583740E-2	9.535470886E0	9.763587615E0
5.762468667E1	2.084565125E0	-1.616638184E-2	9.524693298E0	9.750151565E0
5.763466367E1	2.087708588E0	-1.646575928E-2	9.521250458E0	9.747461646E0
5.764464067E1	2.067350922E0	-2.903961182E-2	9.516310730E0	9.738323934E0
5.765461667E1	2.062111816E0	-2.035766602E-2	9.510772247E0	9.731778271E0
5.766459267E1	2.042352905E0	-2.439926147E-2	9.542655945E0	9.758795171E0
5.767456767E1	2.038011932E0	-1.736389160E-2	9.558672638E0	9.773536552E0
5.768454367E1	2.033221893E0	-2.155517578E-2	9.579629059E0	9.793045941E0
5.769451867E1	2.020348663E0	1.796264648E-3	9.588610382E0	9.799145933E0
5.770449367E1	2.006277924E0	6.586303711E-3	9.584568787E0	9.792300716E0
5.771446967E1	2.001338196E0	1.796264648E-3	9.583071899E0	9.789822513E0
5.772444567E1	1.993853760E0	-5.837860107E-3	9.589658203E0	9.794745089E0
5.773442267E1	1.979783020E0	-9.879455566E-3	9.590256958E0	9.792480122E0
5.774439867E1	1.979184265E0	-4.939727783E-3	9.599088593E0	9.801004875E0
5.775437467E1	1.964814148E0	-4.191284180E-3	9.607471161E0	9.806325219E0
5.776434967E1	1.942660217E0	5.388793945E-3	9.620494080E0	9.814675955E0
5.777432567E1	1.943258972E0	4.490661621E-3	9.620643768E0	9.814940760E0
5.778430167E1	1.941163330E0	-2.844085693E-3	9.629176025E0	9.822889294E0
5.779427767E1	1.938019867E0	-1.242416382E-2	9.612111511E0	9.805547566E0
5.780425367E1	1.920356598E0	-9.729766846E-3	9.629325714E0	9.818949936E0
5.781422967E1	1.932780762E0	-7.634124756E-3	9.615254974E0	9.807590325E0
5.782420567E1	1.908830566E0	-2.245330811E-3	9.638007660E0	9.825214035E0
5.783418167E1	1.919308777E0	-7.783813477E-3	9.623936920E0	9.813458545E0
5.784415767E1	1.904788971E0	-1.047821045E-2	9.614057465E0	9.800940350E0
5.785413367E1	1.922152863E0	-1.736389160E-2	9.588760071E0	9.779534387E0
5.786411067E1	1.920206909E0	-2.694396973E-2	9.595496063E0	9.785778725E0
5.787408667E1	1.914967804E0	-3.577560425E-2	9.606872406E0	9.795936862E0
5.788406267E1	1.902843018E0	-6.990463257E-2	9.610764313E0	9.797575664E0
5.789403988E1	1.877994690E0	-7.738906860E-2	9.617051239E0	9.799006463E0
5.790401588E1	1.867366791E0	-8.337661743E-2	9.564360809E0	9.745306977E0
5.791399288E1	1.842368774E0	-9.145980835E-2	9.486522675E0	9.664201987E0
5.792396888E1	1.809886322E0	-7.813751221E-2	9.364376678E0	9.537994786E0
5.793394588E1	1.763632507E0	-6.855743408E-2	9.214388580E0	9.381900482E0
5.794392188E1	1.567989349E0	-8.232879639E-2	9.103169861E0	9.237590062E0
5.795389887E1	1.516496429E0	-7.738906860E-2	8.940458221E0	9.068491809E0
5.796387487E1	1.438059540E0	-7.349716187E-2	8.783584442E0	8.900829890E0
5.797385187E1	1.286574554E0	-6.346801758E-2	8.860973511E0	8.954113794E0
5.798382787E1	1.085991669E0	-1.706451416E-2	9.030720520E0	9.095800251E0
5.799380387E1	9.484277344E-1	-8.681945801E-3	9.358987885E0	9.406925362E0
5.800377987E1	7.593708801E-1	-4.430786133E-2	9.632768555E0	9.662755163E0
5.801375587E1	4.962181091E-1	-5.134323120E-2	9.877060547E0	9.889650832E0
5.802373188E1	3.439846802E-1	-8.741821289E-2	9.731114044E0	9.737584297E0
5.803370888E1	9.026229858E-2	-6.346801758E-2	9.752220154E0	9.752844375E0
5.804368588E1	-9.041198730E-2	-2.574645996E-2	9.595046997E0	9.595507495E0
5.805366188E1	-3.679348755E-1	5.388793945E-3	9.859696655E0	9.866560862E0
5.806363888E1	-5.399272156E-1	-1.646575928E-2	1.011042526E1	1.012484526E1
5.807361488E1	-6.755451965E-1	-3.113525391E-2	1.039378601E1	1.041576298E1
5.808359088E1	-8.316705322E-1	-6.691085815E-2	1.046878006E1	1.050197643E1
5.809356688E1	-1.001417542E0	-7.933502197E-2	1.040995239E1	1.045830961E1
5.810354288E1	-1.105600891E0	-6.137237549E-2	1.020742355E1	1.026730809E1
5.811351888E1	-1.208886108E0	-2.559677124E-2	1.006926086E1	1.014160121E1
5.812349587E1	-1.350491638E0	-1.302291870E-2	1.012838791E1	1.021803498E1
5.813347187E1	-1.433568878E0	-5.089416504E-3	1.028885422E1	1.038824657E1
5.814344787E1	-1.466350708E0	-3.742218018E-2	1.046069687E1	1.056303762E1
5.815342387E1	-1.502874756E0	-7.484436035E-2	1.053359528E1	1.064052929E1
5.816339987E1	-1.535806274E0	-6.990463257E-2	1.040830582E1	1.052123650E1
5.817337587E1	-1.554816742E0	-4.775070190E-2	1.019470001E1	1.031269332E1
5.818335187E1	-1.556613007E0	-2.963836670E-2	1.002959335E1	1.014971257E1
5.819332687E1	-1.536255341E0	-1.362167358E-2	1.000085312E1	1.011816827E1
5.820330287E1	-1.514999542E0	-8.083190918E-3	1.011371841E1	1.022656292E1
5.821327987E1	-1.478325806E0	-3.847000122E-2	1.025607239E1	1.036214012E1
5.822325587E1	-1.413211212E0	-5.134323120E-2	1.030247589E1	1.039907744E1
5.823323288E1	-1.340761871E0	-5.553451538E-2	1.018452118E1	1.027254584E1
5.824320988E1	-1.283580780E0	-4.655319214E-2	9.987979889E0	1.007022786E1
5.825318588E1	-1.174158325E0	-1.945953369E-2	9.775721283E0	9.846001881E0
5.826316288E1	-1.033301239E0	5.987548828E-4	9.699529724E0	9.754413805E0
5.827313888E1	-8.982820129E-1	-7.783813477E-3	9.777667236E0	9.818846559E0
5.828311588E1	-7.658074951E-1	-2.350112915E-2	9.889634399E0	9.919268218E0
5.829309287E1	-6.095324707E-1	-3.113525391E-2	9.880054321E0	9.898887444E0
5.830306887E1	-4.528083801E-1	-3.757186890E-2	9.770781555E0	9.781340362E0
5.831304587E1	-3.013233948E-1	-2.948867798E-2	9.546697540E0	9.551497228E0
5.832302288E1	-1.408570862E-1	-1.826202393E-2	9.331894226E0	9.332975092E0
5.833299888E1	3.472778320E-2	-3.592529297E-3	9.222621460E0	9.222687543E0
5.834297588E1	2.055226135E-1	-5.688171387E-3	9.231004028E0	9.233293414E0
5.835295188E1	3.579057312E-1	-1.242416382E-2	9.286388855E0	9.293291604E0
5.836292788E1	4.929249573E-1	-4.490661621E-2	9.305099945E0	9.318255019E0
5.837290388E1	6.316864014E-1	-4.655319214E-2	9.224268036E0	9.245989169E0
5.838288088E1	7.476951599E-1	-3.233276367E-2	9.047036591E0	9.077938341E0
5.839285688E1	8.318202209E-1	-2.918930054E-2	8.907377014E0	8.946180312E0
5.840283288E1	9.074130249E-1	-1.302291870E-2	8.857530670E0	8.903899009E0
5.841280888E1	9.692344666E-1	-1.466949463E-2	8.900341644E0	8.952972246E0
5.842278488E1	9.909393311E-1	-3.457809448E-2	9.044042816E0	9.098234272E0
5.843276088E1	9.985734558E-1	-5.777984619E-2	9.158704376E0	9.213161960E0
5.844273688E1	9.833052063E-1	-4.655319214E-2	9.170978851E0	9.223660305E0
5.845271387E1	9.551637268E-1	-5.209167480E-2	9.137149200E0	9.187085871E0
5.846269087E1	8.887019348E-1	-3.906875610E-2	9.111103363E0	9.154426360E0
5.847266687E1	8.089178467E-1	-2.724334717E-2	9.152118073E0	9.187837368E0
5.848264388E1	7.042854309E-1	-3.847000122E-2	9.267677765E0	9.294479494E0
5.849261988E1	6.038442993E-1	-3.367996216E-2	9.467512207E0	9.486809246E0
5.850259588E1	4.740641785E-1	-5.418731689E-2	9.633966064E0	9.645774994E0
5.851257288E1	3.537144470E-1	-5.149291992E-2	9.721683655E0	9.728252593E0
5.852254888E1	2.134561157E-1	-5.373825073E-2	9.739197235E0	9.741684356E0
5.853252488E1	8.098159790E-2	-3.667373657E-2	9.734257507E0	9.734663435E0
5.854250088E1	-7.065307617E-2	-2.350112915E-2	9.785001984E0	9.785285278E0
5.855247788E1	-2.064207458E-1	-3.113525391E-2	9.876461792E0	9.878667747E0
5.856245388E1	-3.433859253E-1	-3.757186890E-2	1.002031265E1	1.002626507E1
5.857242988E1	-4.662803650E-1	-4.326004028E-2	1.016057098E1	1.017135643E1
5.858240588E1	-5.879772949E-1	-5.029541016E-2	1.023421783E1	1.025121757E1
5.859238188E1	-6.897656250E-1	-5.703140259E-2	1.023242157E1	1.025580228E1
5.860235788E1	-7.836204529E-1	-3.802093506E-2	1.019200562E1	1.022215658E1
5.861233388E1	-8.860075378E-1	-3.861968994E-2	1.015593063E1	1.019457836E1
5.862230988E1	-9.687854004E-1	-3.727249146E-2	1.019754410E1	1.024352674E1
5.863228588E1	-1.031804352E0	-3.966751099E-2	1.025906616E1	1.031089871E1
5.864226187E1	-1.088536377E0	-3.427871704E-2	1.033825150E1	1.039545720E1
