HBM_CATMAN_DATAFILE_40

24.09.2020
17:53
CHANNELS: 2
SEPARATOR: 9
MAXLINES: 6576               

Time  1 - default sample rate CH=1	MX840A_0_CH 8 CH=11
s	mV/V
24.09.2020-17:53	24.09.2020-17:53
	
T0 =20.09.24 17:52:43	T0 =20.09.24 17:52:43
dt =3,33333325386047 ms	dt =3,33333333333333 ms
CH 0	CH 8
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)9E5004605
Not available ID=0	MX840A ID=5036
Not available ID=0	Not available ID=0
Not available ID=0	SG half bridge ID=354
x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=1 y2=1
         (Electr.)	mV/V     (Electr.)
         (Engin.)	mV/V     (Engin.)
0  Nominal value	5 mV/V Nominal value
Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	2.5 V excitation ID=13
Filter = Not available ID=0	Filter = Bessel lowpass ID=142
fg = Not available ID=0	fg = 50 Hz ID=949
0  Zero	0,146314 mV/V Zero
0  Tare	0,146314 mV/V Tare
0  Software-Zero	0 mV/V Software-Zero
Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: None
Sensor: None	Sensor: SG halfbridge sensor
Sensor T-ID: None	Sensor T-ID: 11052004123327
Cable length correction Not available	Cable length correction Not available

2,553	-0,00033	
2,557	-0,00121	
2,560	-0,00013	
2,563	0,00025	
2,567	0,00086	
2,570	0,00011	
2,573	-0,00024	
2,577	-0,00135	
2,580	-0,00020	
2,583	0,00024	
2,587	0,00103	
2,590	0,00021	
2,593	-0,00025	
2,597	-0,00124	
2,600	-0,00011	
2,603	0,00036	
2,607	0,00158	
2,610	0,00031	
2,613	0,000	
2,617	-0,00112	
2,620	0,00020	
2,623	0,00070	
2,627	0,00184	
2,630	0,00062	
2,633	0,000	
2,637	-0,00088	
2,640	0,00050	
2,643	0,00104	
2,647	0,00199	
2,650	0,00074	
2,653	0,00021	
2,657	-0,00042	
2,660	0,00093	
2,663	0,00114	
2,667	0,00214	
2,670	0,00075	
2,673	0,00030	
2,677	-0,00027	
2,680	0,00100	
2,683	0,00131	
2,687	0,00216	
2,690	0,00067	
2,693	0,00025	
2,697	-0,00029	
2,700	0,00087	
2,703	0,00127	
2,707	0,00196	
2,710	0,00044	
2,713	0,000	
2,717	0,000	
2,720	0,00091	
2,723	0,00111	
2,727	0,00170	
2,730	0,00035	
2,733	0,000	
2,737	0,000	
2,740	0,00072	
2,743	0,00087	
2,747	0,00126	
2,750	0,000	
2,753	-0,00020	
2,757	0,000	
2,760	0,00073	
2,763	0,00065	
2,767	0,00085	
2,770	-0,00037	
2,773	-0,00041	
2,777	0,00018	
2,780	0,00071	
2,783	0,00062	
2,787	0,00028	
2,790	-0,00041	
2,793	-0,00058	
2,797	0,000	
2,800	0,00063	
2,803	0,00039	
2,807	0,000	
2,810	-0,00057	
2,813	-0,00064	
2,817	0,00036	
2,820	0,00058	
2,823	0,00036	
2,827	-0,00018	
2,830	-0,00051	
2,833	-0,00043	
2,837	0,00072	
2,840	0,00083	
2,843	0,00053	
2,847	-0,00020	
2,850	-0,00032	
2,853	-0,00011	
2,857	0,00094	
2,860	0,00088	
2,863	0,00057	
2,867	-0,00026	
2,870	0,000	
2,873	0,00016	
2,877	0,00133	
2,880	0,00119	
2,883	0,00067	
2,887	-0,00025	
2,890	0,00025	
2,893	0,00038	
2,897	0,00149	
2,900	0,00115	
2,903	0,00091	
2,907	0,000	
2,910	0,00037	
2,913	0,00066	
2,917	0,00158	
2,920	0,00148	
2,923	0,00108	
2,927	0,000	
2,930	0,00068	
2,933	0,00072	
2,937	0,00129	
2,940	0,00130	
2,943	0,00114	
2,947	0,00012	
2,950	0,00073	
2,953	0,00069	
2,957	0,00099	
2,960	0,00099	
2,963	0,00081	
2,967	0,00011	
2,970	0,00069	
2,973	0,00051	
2,977	0,00056	
2,980	0,00073	
2,983	0,00068	
2,987	0,000	
2,990	0,00033	
2,993	0,00029	
2,997	0,00026	
3,000	0,00038	
3,003	0,00037	
3,007	0,000	
3,010	0,00028	
3,013	0,00019	
3,017	-0,00022	
3,020	0,00034	
3,023	0,00033	
3,027	0,000	
3,030	0,00027	
3,033	0,000	
3,037	-0,00056	
3,040	0,000	
3,043	0,00018	
3,047	0,000	
3,050	0,000	
3,053	-0,00011	
3,057	-0,00097	
3,060	-0,00012	
3,063	0,00018	
3,067	0,00045	
3,070	0,00039	
3,073	0,000	
3,077	-0,00127	
3,080	-0,00035	
3,083	0,00016	
3,087	0,00078	
3,090	0,00048	
3,093	0,000	
3,097	-0,00101	
3,100	-0,00024	
3,103	0,00026	
3,107	0,00131	
3,110	0,00062	
3,113	0,000	
3,117	-0,00119	
3,120	0,000	
3,123	0,00060	
3,127	0,00151	
3,130	0,00068	
3,133	0,00020	
3,137	-0,00104	
3,140	0,00020	
3,143	0,00089	
3,147	0,00193	
3,150	0,00081	
3,153	0,00038	
3,157	-0,00087	
3,160	0,00049	
3,163	0,00113	
3,167	0,00213	
3,170	0,00089	
3,173	0,00032	
3,177	-0,00081	
3,180	0,00051	
3,183	0,00115	
3,187	0,00201	
3,190	0,00063	
3,193	0,00020	
3,197	-0,00059	
3,200	0,00065	
3,203	0,00121	
3,207	0,00217	
3,210	0,00076	
3,213	0,00015	
3,217	-0,00073	
3,220	0,00063	
3,223	0,00107	
3,227	0,00189	
3,230	0,00067	
3,233	0,00012	
3,237	-0,00059	
3,240	0,00063	
3,243	0,00100	
3,247	0,00175	
3,250	0,00042	
3,253	-0,00017	
3,257	-0,00063	
3,260	0,00026	
3,263	0,00070	
3,267	0,00136	
3,270	0,000	
3,273	-0,00046	
3,277	-0,00057	
3,280	0,00039	
3,283	0,00062	
3,287	0,00101	
3,290	0,000	
3,293	-0,00041	
3,297	-0,00040	
3,300	0,00046	
3,303	0,00061	
3,307	0,00082	
3,310	0,000	
3,313	-0,00044	
3,317	-0,00010	
